productType,variantId,id,sku,categories,prices,tax,name.en,name.de,name.it,description.en,description.de,description.it,slug.en,slug.de,slug.it,metaTitle.en,metaDescription.en,metaKeywords.en,articleNumberManufacturer,articleNumberMax,matrixId,baseId,designer,madeInItaly,completeTheLook,commonSize,size,color,colorFreeDefinition.en,colorFreeDefinition.de,colorFreeDefinition.it,details.en,details.de,details.it,style,gender,season,isOnStock,isLook,lookProducts,seasonNew
,4,,M0E20000000DVA8,,EUR 62250;EUR 40820 b2b;BE-EUR 49800;BG-EUR 49800;DK-EUR 49800;DE-EUR 49800;EE-EUR 49800;FI-EUR 49800;FR-EUR 49800;GR-EUR 49800;IE-EUR 49800;IT-EUR 49800;HR-EUR 49800;LV-EUR 49800;LT-EUR 49800;LU-EUR 49800;MT-EUR 49800;NL-EUR 49800;AT-EUR 49800;PL-EUR 49800;PT-EUR 49800;RO-EUR 49800;SE-EUR 49800;SK-EUR 49800;SI-EUR 49800;ES-EUR 49800;CZ-EUR 49800;HU-EUR 49800;GB-EUR 49800;CY-EUR 49800,,,,,,,,,,,,,,1SMJ22L 57UEJ066 B1152,78966,M0E20000000DVA8,78966,tagliatore,yes,,xs,40,blue,dark blue,,,,,,business,men,s15,,,,
,5,,M0E20000000DVA9,,EUR 62250;EUR 40820 b2b;BE-EUR 49800;BG-EUR 49800;DK-EUR 49800;DE-EUR 49800;EE-EUR 49800;FI-EUR 49800;FR-EUR 49800;GR-EUR 49800;IE-EUR 49800;IT-EUR 49800;HR-EUR 49800;LV-EUR 49800;LT-EUR 49800;LU-EUR 49800;MT-EUR 49800;NL-EUR 49800;AT-EUR 49800;PL-EUR 49800;PT-EUR 49800;RO-EUR 49800;SE-EUR 49800;SK-EUR 49800;SI-EUR 49800;ES-EUR 49800;CZ-EUR 49800;HU-EUR 49800;GB-EUR 49800;CY-EUR 49800,,,,,,,,,,,,,,1SMJ22L 57UEJ066 B1152,78966,M0E20000000DVA9,78966,tagliatore,yes,,xs,42,blue,dark blue,,,,,,business,men,s15,,,,
,6,,M0E20000000DVAA,,EUR 62250;EUR 40820 b2b;BE-EUR 49800;BG-EUR 49800;DK-EUR 49800;DE-EUR 49800;EE-EUR 49800;FI-EUR 49800;FR-EUR 49800;GR-EUR 49800;IE-EUR 49800;IT-EUR 49800;HR-EUR 49800;LV-EUR 49800;LT-EUR 49800;LU-EUR 49800;MT-EUR 49800;NL-EUR 49800;AT-EUR 49800;PL-EUR 49800;PT-EUR 49800;RO-EUR 49800;SE-EUR 49800;SK-EUR 49800;SI-EUR 49800;ES-EUR 49800;CZ-EUR 49800;HU-EUR 49800;GB-EUR 49800;CY-EUR 49800,,,,,,,,,,,,,,1SMJ22L 57UEJ066 B1152,78966,M0E20000000DVAA,78966,tagliatore,yes,,xs,44,blue,dark blue,,,,,,business,men,s15,,,,
,7,,M0E20000000DVAB,,EUR 62250;EUR 40820 b2b;BE-EUR 49800;BG-EUR 49800;DK-EUR 49800;DE-EUR 49800;EE-EUR 49800;FI-EUR 49800;FR-EUR 49800;GR-EUR 49800;IE-EUR 49800;IT-EUR 49800;HR-EUR 49800;LV-EUR 49800;LT-EUR 49800;LU-EUR 49800;MT-EUR 49800;NL-EUR 49800;AT-EUR 49800;PL-EUR 49800;PT-EUR 49800;RO-EUR 49800;SE-EUR 49800;SK-EUR 49800;SI-EUR 49800;ES-EUR 49800;CZ-EUR 49800;HU-EUR 49800;GB-EUR 49800;CY-EUR 49800,,,,,,,,,,,,,,1SMJ22L 57UEJ066 B1152,78966,M0E20000000DVAB,78966,tagliatore,yes,,s,46,blue,dark blue,,,,,,business,men,s15,,,,
,8,,M0E20000000DVAC,,EUR 62250;EUR 40820 b2b;BE-EUR 49800;BG-EUR 49800;DK-EUR 49800;DE-EUR 49800;EE-EUR 49800;FI-EUR 49800;FR-EUR 49800;GR-EUR 49800;IE-EUR 49800;IT-EUR 49800;HR-EUR 49800;LV-EUR 49800;LT-EUR 49800;LU-EUR 49800;MT-EUR 49800;NL-EUR 49800;AT-EUR 49800;PL-EUR 49800;PT-EUR 49800;RO-EUR 49800;SE-EUR 49800;SK-EUR 49800;SI-EUR 49800;ES-EUR 49800;CZ-EUR 49800;HU-EUR 49800;GB-EUR 49800;CY-EUR 49800,,,,,,,,,,,,,,1SMJ22L 57UEJ066 B1152,78966,M0E20000000DVAC,78966,tagliatore,yes,,m,48,blue,dark blue,,,,,,business,men,s15,,,,
,9,,M0E20000000DVAD,,EUR 62250;EUR 40820 b2b;BE-EUR 49800;BG-EUR 49800;DK-EUR 49800;DE-EUR 49800;EE-EUR 49800;FI-EUR 49800;FR-EUR 49800;GR-EUR 49800;IE-EUR 49800;IT-EUR 49800;HR-EUR 49800;LV-EUR 49800;LT-EUR 49800;LU-EUR 49800;MT-EUR 49800;NL-EUR 49800;AT-EUR 49800;PL-EUR 49800;PT-EUR 49800;RO-EUR 49800;SE-EUR 49800;SK-EUR 49800;SI-EUR 49800;ES-EUR 49800;CZ-EUR 49800;HU-EUR 49800;GB-EUR 49800;CY-EUR 49800,,,,,,,,,,,,,,1SMJ22L 57UEJ066 B1152,78966,M0E20000000DVAD,78966,tagliatore,yes,,l,50,blue,dark blue,,,,,,business,men,s15,true,,,
,10,,M0E20000000DVAE,,EUR 62250;EUR 40820 b2b;BE-EUR 49800;BG-EUR 49800;DK-EUR 49800;DE-EUR 49800;EE-EUR 49800;FI-EUR 49800;FR-EUR 49800;GR-EUR 49800;IE-EUR 49800;IT-EUR 49800;HR-EUR 49800;LV-EUR 49800;LT-EUR 49800;LU-EUR 49800;MT-EUR 49800;NL-EUR 49800;AT-EUR 49800;PL-EUR 49800;PT-EUR 49800;RO-EUR 49800;SE-EUR 49800;SK-EUR 49800;SI-EUR 49800;ES-EUR 49800;CZ-EUR 49800;HU-EUR 49800;GB-EUR 49800;CY-EUR 49800,,,,,,,,,,,,,,1SMJ22L 57UEJ066 B1152,78966,M0E20000000DVAE,78966,tagliatore,yes,,xl,52,blue,dark blue,,,,,,business,men,s15,,,,
,11,,M0E20000000DVAF,,EUR 62250;EUR 40820 b2b;BE-EUR 49800;BG-EUR 49800;DK-EUR 49800;DE-EUR 49800;EE-EUR 49800;FI-EUR 49800;FR-EUR 49800;GR-EUR 49800;IE-EUR 49800;IT-EUR 49800;HR-EUR 49800;LV-EUR 49800;LT-EUR 49800;LU-EUR 49800;MT-EUR 49800;NL-EUR 49800;AT-EUR 49800;PL-EUR 49800;PT-EUR 49800;RO-EUR 49800;SE-EUR 49800;SK-EUR 49800;SI-EUR 49800;ES-EUR 49800;CZ-EUR 49800;HU-EUR 49800;GB-EUR 49800;CY-EUR 49800,,,,,,,,,,,,,,1SMJ22L 57UEJ066 B1152,78966,M0E20000000DVAF,78966,tagliatore,yes,,xxl,54,blue,dark blue,,,,,,business,men,s15,true,,,
,12,,M0E20000000DVAG,,EUR 62250;EUR 40820 b2b;BE-EUR 49800;BG-EUR 49800;DK-EUR 49800;DE-EUR 49800;EE-EUR 49800;FI-EUR 49800;FR-EUR 49800;GR-EUR 49800;IE-EUR 49800;IT-EUR 49800;HR-EUR 49800;LV-EUR 49800;LT-EUR 49800;LU-EUR 49800;MT-EUR 49800;NL-EUR 49800;AT-EUR 49800;PL-EUR 49800;PT-EUR 49800;RO-EUR 49800;SE-EUR 49800;SK-EUR 49800;SI-EUR 49800;ES-EUR 49800;CZ-EUR 49800;HU-EUR 49800;GB-EUR 49800;CY-EUR 49800,,,,,,,,,,,,,,1SMJ22L 57UEJ066 B1152,78966,M0E20000000DVAG,78966,tagliatore,yes,,xxxl,56,blue,dark blue,,,,,,business,men,s15,true,,,
,13,,WOMEN>,,EUR 62250;EUR 40820 b2b;BE-EUR 49800;BG-EUR 49800;DK-EUR 49800;DE-EUR 49800;EE-EUR 49800;FI-EUR 49800;FR-EUR 49800;GR-EUR 49800;IE-EUR 49800;IT-EUR 49800;HR-EUR 49800;LV-EUR 49800;LT-EUR 49800;LU-EUR 49800;MT-EUR 49800;NL-EUR 49800;AT-EUR 49800;PL-EUR 49800;PT-EUR 49800;RO-EUR 49800;SE-EUR 49800;SK-EUR 49800;SI-EUR 49800;ES-EUR 49800;CZ-EUR 49800;HU-EUR 49800;GB-EUR 49800;CY-EUR 49800,,,,,,,,,,,,,,1SMJ22L 57UEJ066 B1152,78966,M0E20000000DVAH,78966,tagliatore,yes,,xxxl,58,blue,dark blue,,,,,,business,men,s15,,,,
main,1,612f368c-969d-4e28-8489-3471338a4438,A0E200000001WPH,WOMEN>bags>brieftaschen,EUR 11000;EUR 7213 b2b;BE-EUR 8800;BG-EUR 8800;DK-EUR 8800;DE-EUR 8800;EE-EUR 8800;FI-EUR 8800;FR-EUR 8800;GR-EUR 8800;IE-EUR 8800;IT-EUR 8800;HR-EUR 8800;LV-EUR 8800;LT-EUR 8800;LU-EUR 8800;MT-EUR 8800;NL-EUR 8800;AT-EUR 8800;PL-EUR 8800;PT-EUR 8800;RO-EUR 8800;SE-EUR 8800;SK-EUR 8800;SI-EUR 8800;ES-EUR 8800;CZ-EUR 8800;HU-EUR 8800;GB-EUR 8800;CY-EUR 8800,standard,Wallet “Rimini“ Gabs light red,Brieftasche „Rimini“ Gabs hellrot,Portafoglio “Rimini“ Gabs rosso chiaro,,,,gabs-wallet-gmoney17-1507-red,gabs-brieftasche-gmoney17-1507-rot,gabs-portafoglio-gmoney17-1507-rosso,,,,GMONEY17 RN 1507,72366,A0E200000001WPH,72366,gabs,yes,,oneSize,one size,red,light red,hellrot,rosso chiaro,,,,sporty,women,s15,true,,,
main,1,9cce84cf-48ff-4f28-b360-2ba3111979af,M0E20000000EEBG,WOMEN>clothing>jeans;WOMEN>clothing>hosen,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,standard,Shorts Cycle black,Shorts Cycle schwarz,Shorts Cycle nero,,,,cycle-shorts-2547D965-black,cycle-shorts-2547D965-schwarz,cycle-shorts-2547D965-nero,,,,WPT522 2547 D965 001,81352,M0E20000000EEBG,81352,cycle,yes,,xxs,24,black,black,schwarz,nero,,,,sporty,women,s15,,,,
,2,,M0E20000000EEBH,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,WPT522 2547 D965 001,81352,M0E20000000EEBH,81352,cycle,yes,,xxs,25,black,black,,,,,,sporty,women,s15,,,,
,3,,M0E20000000EEBI,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,WPT522 2547 D965 001,81352,M0E20000000EEBI,81352,cycle,yes,,xs,26,black,black,,,,,,sporty,women,s15,,,,
,4,,M0E20000000EEBJ,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,WPT522 2547 D965 001,81352,M0E20000000EEBJ,81352,cycle,yes,,xs,27,black,black,,,,,,sporty,women,s15,,,,
,5,,M0E20000000EEBK,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,WPT522 2547 D965 001,81352,M0E20000000EEBK,81352,cycle,yes,,s,28,black,black,,,,,,sporty,women,s15,,,,
,6,,M0E20000000EEBL,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,WPT522 2547 D965 001,81352,M0E20000000EEBL,81352,cycle,yes,,s,29,black,black,,,,,,sporty,women,s15,,,,
,7,,M0E20000000EEBM,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,WPT522 2547 D965 001,81352,M0E20000000EEBM,81352,cycle,yes,,m,30,black,black,,,,,,sporty,women,s15,,,,
,8,,M0E20000000EEBN,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,WPT522 2547 D965 001,81352,M0E20000000EEBN,81352,cycle,yes,,m,31,black,black,,,,,,sporty,women,s15,,,,
,9,,M0E20000000EEBO,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,WPT522 2547 D965 001,81352,M0E20000000EEBO,81352,cycle,yes,,l,32,black,black,,,,,,sporty,women,s15,,,,
,10,,M0E20000000EEBP,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,WPT522 2547 D965 001,81352,M0E20000000EEBP,81352,cycle,yes,,xl,33,black,black,,,,,,sporty,women,s15,,,,
,11,,M0E20000000EEBQ,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,WPT522 2547 D965 001,81352,M0E20000000EEBQ,81352,cycle,yes,,xxl,34,black,black,,,,,,sporty,women,s15,,,,
,12,,M0E20000000EEBR,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,WPT522 2547 D965 001,81352,M0E20000000EEBR,81352,cycle,yes,,xxxl,35,black,black,,,,,,sporty,women,s15,,,,
,13,,M0E20000000EEBS,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,WPT522 2547 D965 001,81352,M0E20000000EEBS,81352,cycle,yes,,xxxl,36,black,black,,,,,,sporty,women,s15,,,,
,14,,M0E20000000EEBT,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,WPT522 2547 D965 001,81352,M0E20000000EEBT,81352,cycle,yes,,xxxl,37,black,black,,,,,,sporty,women,s15,,,,
,15,,M0E20000000EEBU,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,WPT522 2547 D965 001,81352,M0E20000000EEBU,81352,cycle,yes,,xxxl,38,black,black,,,,,,sporty,women,s15,,,,
,16,,M0E20000000EEBV,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,WPT522 2547 D965 001,81352,M0E20000000EEBV,81352,cycle,yes,,xxxl,40,black,black,,,,,,sporty,women,s15,,,,
,17,,M0E20000000EEBW,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,WPT522 2547 D965 001,81352,M0E20000000EEBW,81352,cycle,yes,,xxxl,42,black,black,,,,,,sporty,women,s15,,,,
main,1,8523e58d-5242-4129-a0ba-0be40f54e7e0,M0E20000000EEEE,WOMEN>clothing>röcke,EUR 15250;EUR 10000 b2b;BE-EUR 12200;BG-EUR 12200;DK-EUR 12200;DE-EUR 12200;EE-EUR 12200;FI-EUR 12200;FR-EUR 12200;GR-EUR 12200;IE-EUR 12200;IT-EUR 12200;HR-EUR 12200;LV-EUR 12200;LT-EUR 12200;LU-EUR 12200;MT-EUR 12200;NL-EUR 12200;AT-EUR 12200;PL-EUR 12200;PT-EUR 12200;RO-EUR 12200;SE-EUR 12200;SK-EUR 12200;SI-EUR 12200;ES-EUR 12200;CZ-EUR 12200;HU-EUR 12200;GB-EUR 12200;CY-EUR 12200,standard,Skirt Cycle black,Rock Cycle schwarz,Gonna Cycle nero,,,,cycle-skirt-WGN1222547D965-black,cycle-rock-WGN1222547D965-schwarz,cycle-gonna-WGN1222547D965-nero,,,,WGN122 2547 D965 001,81363,M0E20000000EEEE,81363,cycle,yes,,xxs,XXS,black,black,schwarz,nero,,,,sporty,women,s15,,,,
,2,,M0E20000000EEEF,,EUR 15250;EUR 10000 b2b;BE-EUR 12200;BG-EUR 12200;DK-EUR 12200;DE-EUR 12200;EE-EUR 12200;FI-EUR 12200;FR-EUR 12200;GR-EUR 12200;IE-EUR 12200;IT-EUR 12200;HR-EUR 12200;LV-EUR 12200;LT-EUR 12200;LU-EUR 12200;MT-EUR 12200;NL-EUR 12200;AT-EUR 12200;PL-EUR 12200;PT-EUR 12200;RO-EUR 12200;SE-EUR 12200;SK-EUR 12200;SI-EUR 12200;ES-EUR 12200;CZ-EUR 12200;HU-EUR 12200;GB-EUR 12200;CY-EUR 12200,,,,,,,,,,,,,,WGN122 2547 D965 001,81363,M0E20000000EEEF,81363,cycle,yes,,xs,XS,black,black,,,,,,sporty,women,s15,true,,,
,3,,M0E20000000EEEG,,EUR 15250;EUR 10000 b2b;BE-EUR 12200;BG-EUR 12200;DK-EUR 12200;DE-EUR 12200;EE-EUR 12200;FI-EUR 12200;FR-EUR 12200;GR-EUR 12200;IE-EUR 12200;IT-EUR 12200;HR-EUR 12200;LV-EUR 12200;LT-EUR 12200;LU-EUR 12200;MT-EUR 12200;NL-EUR 12200;AT-EUR 12200;PL-EUR 12200;PT-EUR 12200;RO-EUR 12200;SE-EUR 12200;SK-EUR 12200;SI-EUR 12200;ES-EUR 12200;CZ-EUR 12200;HU-EUR 12200;GB-EUR 12200;CY-EUR 12200,,,,,,,,,,,,,,WGN122 2547 D965 001,81363,M0E20000000EEEG,81363,cycle,yes,,s,S,black,black,,,,,,sporty,women,s15,true,,,
,4,,M0E20000000EEEH,,EUR 15250;EUR 10000 b2b;BE-EUR 12200;BG-EUR 12200;DK-EUR 12200;DE-EUR 12200;EE-EUR 12200;FI-EUR 12200;FR-EUR 12200;GR-EUR 12200;IE-EUR 12200;IT-EUR 12200;HR-EUR 12200;LV-EUR 12200;LT-EUR 12200;LU-EUR 12200;MT-EUR 12200;NL-EUR 12200;AT-EUR 12200;PL-EUR 12200;PT-EUR 12200;RO-EUR 12200;SE-EUR 12200;SK-EUR 12200;SI-EUR 12200;ES-EUR 12200;CZ-EUR 12200;HU-EUR 12200;GB-EUR 12200;CY-EUR 12200,,,,,,,,,,,,,,WGN122 2547 D965 001,81363,M0E20000000EEEH,81363,cycle,yes,,m,M,black,black,,,,,,sporty,women,s15,true,,,
,5,,M0E20000000EEEI,,EUR 15250;EUR 10000 b2b;BE-EUR 12200;BG-EUR 12200;DK-EUR 12200;DE-EUR 12200;EE-EUR 12200;FI-EUR 12200;FR-EUR 12200;GR-EUR 12200;IE-EUR 12200;IT-EUR 12200;HR-EUR 12200;LV-EUR 12200;LT-EUR 12200;LU-EUR 12200;MT-EUR 12200;NL-EUR 12200;AT-EUR 12200;PL-EUR 12200;PT-EUR 12200;RO-EUR 12200;SE-EUR 12200;SK-EUR 12200;SI-EUR 12200;ES-EUR 12200;CZ-EUR 12200;HU-EUR 12200;GB-EUR 12200;CY-EUR 12200,,,,,,,,,,,,,,WGN122 2547 D965 001,81363,M0E20000000EEEI,81363,cycle,yes,,l,L,black,black,,,,,,sporty,women,s15,,,,
